sdg_id,source,n
5,RELIES Revista del Laboratorio Iberoamericano para el Estudio Sociohistórico de las Sexualidades,1
5,"REVISTA LIVRE DE CINEMA, uma leitura digital sem medida (super 8, 16, 35, 70 mm, ...)",1
5,Radiologia Brasileira,1
5,Research Society and Development,1
5,Research in Sports Medicine,1
5,Revista Baiana Saúde Pública,1
5,Revista Baiana de Enfermagem‏,1
5,Revista Brasileira Ginecologia e Obstetrícia,1
5,Revista Brasileira de Educação e Saúde,1
5,Revista Brasileira de Geriatria e Gerontologia,1
5,Revista Brasileira de Hematologia e Hemoterapia,1
5,Revista Brasileira de Saúde Materno Infantil,1
5,Revista Brasileira de Segurança Pública,1
5,Revista Campo da História,1
5,Revista Campo-Território,1
5,Revista Ciência & Polícia,1
5,Revista Debates em Ensino de Química,1
5,Revista Desassossego,1
5,Revista Eletrônica Acervo Saúde,1
5,Revista Enfermagem UERJ,1
5,Revista Estudos Feministas,1
5,Revista FSA,1
5,Revista GEMInIS,1
5,Revista Gestão & Políticas Públicas,1
5,Revista Insignare Scientia - RIS,1
5,Revista Interamericana de Psicología/Interamerican Journal of Psychology,1
5,Revista Interinstitucional Brasileira de Terapia Ocupacional - REVISBRATO,1
5,Revista Latinoamericana de Psicopatologia Fundamental,1
5,Revista Opinião Filosófica,1
5,Revista Periódicus,1
5,Revista Pesquisa Qualitativa,1
5,Revista Pesquisa em Fisioterapia,1
5,Revista Psicologia e Saúde,1
5,Revista Psicologia em Pesquisa,1
5,Revista Relegens Thréskeia,1
5,Revista SOLETRAS,1
5,Revista Triângulo,1
5,Revista da Faculdade de Direito da Universidade Federal de Uberlândia,1
5,Revista da Sociedade Brasileira de Medicina Tropical,1
5,Revista de Educação Pública,1
5,Revista de Epidemiologia e Controle de Infecção,1
5,Revista de Estudios de Género La Ventana,1
5,Revista de Estudos da Linguagem,1
5,"Revista de História Bilros. História(s), Sociedade(s) e Cultura(s).",1
5,Revista de Investigación en Psicología,1
5,Revista de Psicologia,1
5,Revista de Psicologia da IMED,1
5,Revista de Saúde Pública,1
5,Science & Education,1
5,Science & Sports,1
5,Semina Ciências Sociais e Humanas,1
5,Sexualidad Salud y Sociedad (Rio de Janeiro),1
5,Sports Coaching Review,1
5,Temas em Educação e Saúde,1
5,Temperature,1
5,Terra Livre,1
5,The Foot,1
5,The Journal of Strength and Conditioning Research,1
5,The Journal of the Food and Culture of the Americas,1
5,The Korean journal of pain,1
5,The Spanish Journal of Psychology,1
5,Trabalho (En)Cena,1
5,Trauma Violence & Abuse,1
5,Vínculo - Revista do NESME,1
5,Winnicott e-prints,1
5,albuquerque revista de história,1
5,Ágora Estudos em Teoria Psicanalítica,1
6,Revista Brasileira de Ciência Tecnologia e Inovação,6
6,Ciência e Natura,5
6,Journal of environmental chemical engineering,5
6,Research Society and Development,5
6,Revista da Sociedade Brasileira de Medicina Tropical,5
6,Ambiente e Agua - An Interdisciplinary Journal of Applied Science,4
6,Applied Biochemistry and Biotechnology,3
6,Engenharia Agrícola,3
6,Industrial & Engineering Chemistry Research,3
6,Journal of Water Process Engineering,3
6,Orbital - The Electronic Journal of Chemistry,3
6,Revista Brasileira de Recursos Hídricos,3
6,The Science of The Total Environment,3
6,Water Air & Soil Pollution,3
6,Acta Scientiarum. Technology/Acta scientiarum. Technology,2
6,Brazilian Journal of Chemical Engineering,2
6,Brazilian Journal of Development,2
6,Brazilian Oral Research,2
6,ChemistrySelect,2
6,Ciência & Tecnologia Fatec-JB,2
6,Enciclopédia Biosfera,2
6,Engenharia Sanitaria e Ambiental,2
6,Environmental Science and Pollution Research,2
6,European Journal of Chemistry,2
6,European Journal of Medicinal Chemistry,2
6,European Journal of Pharmaceutical Sciences,2
6,International Journal of Quantum Chemistry,2
6,Journal of Animal Science,2
6,Journal of Environmental Engineering,2
6,Journal of Ethnopharmacology,2
6,Journal of Materials Science,2
6,Langmuir,2
6,Meat Science,2
6,Polímeros,2
6,PubMed,2
6,Revista Brasileira de Ciências Ambientais,2
6,Revista Brasileira de Climatologia,2
6,Revista Eletrônica em Gestão Educação e Tecnologia Ambiental,2
6,Revista Virtual de Química,2
6,Water Science & Technology,2
6,ABCD Arquivos Brasileiros de Cirurgia Digestiva (São Paulo),1
6,ACS Applied Materials & Interfaces,1
6,ACS Materials Au,1
6,ACS Omega,1
6,ACS Sustainable Chemistry & Engineering,1
6,AIChE Journal,1
6,Acta Agronómica,1
6,Acta Alimentaria,1
6,Acta Crystallographica Section E Structure Reports Online,1
6,Acta Parasitologica,1
6,Acta Scientiarum Agronomy,1
6,Acta Scientiarum Animal Sciences,1
6,Acta Scientiarum Biological Sciences,1
6,Acta Scientiarum Health Sciences,1
6,Agronomía Colombiana,1
6,American Journal of Physiology-Heart and Circulatory Physiology,1
6,Anais Brasileiros de Dermatologia,1
6,Analytical Biochemistry,1
6,Annals of Applied Biology,1
6,Applied Catalysis A General,1
6,Applied Organometallic Chemistry,1
6,Aquaculture International,1
6,Arquivos de Ciências do Esporte,1
6,BMC Research Notes,1
6,Behaviour,1
6,Biochemical Engineering Journal,1
6,Biochimica et Biophysica Acta (BBA) - Biomembranes,1
6,Biofouling,1
6,Biofuels,1
6,Biomedical Materials,1
6,Bioprocess and Biosystems Engineering,1
6,Blucher Chemical Engineering Proceedings,1
6,Brazilian Applied Science Review,1
6,Brazilian Archives of Biology and Technology,1
6,Brazilian Journal of Biology,1
6,Brazilian Journal of Medical and Biological Research,1
6,Brazilian Journal of Microbiology,1
6,Cadernos Técnicos Engenharia Sanitária e Ambiental,1
6,Carbon,1
6,Catalysis Today,1
6,Chemical Product and Process Modeling,1
6,Ciência Agronômica/Revista ciência agronômica,1
6,Ciência Rural,1
6,Ciência e Agrotecnologia,1
6,Clean Technologies,1
6,Clinical and Experimental Pharmacology and Physiology,1
6,Colloids and Surfaces B Biointerfaces,1
6,Concilium,1
6,Contribuciones a las Ciencias Sociales,1
6,Current Opinion in Electrochemistry,1
6,DOAJ (DOAJ: Directory of Open Access Journals),1
6,Dalton Transactions,1
6,Desalination and Water Treatment,1
6,Die Naturwissenschaften,1
6,Eclética Química,1
6,Electroanalysis,1
6,Electrochimica Acta,1
6,Electronic Journal of Biotechnology,1
6,Elsevier eBooks,1
6,Environmental Chemistry Letters,1
6,Environmental Earth Sciences,1
6,Environmental Engineering Science,1
6,Environmental Microbiology Reports,1
6,Environmental Monitoring and Assessment,1
6,Environmental Quality Management,1
6,Environmental Research,1
6,Environmental Technology,1
6,Experimental and Molecular Pathology,1
6,Holos,1
6,Horticultura Brasileira,1
6,Horticulturae,1
6,IOSR Journal of Pharmacy and Biological Sciences,1
6,Inorganica Chimica Acta,1
6,IntechOpen eBooks,1
6,Interação,1
6,International Journal of Electrochemical Science,1
6,International Journal of Nursing Practice,1
6,International Journal of Pharmaceutics,1
6,International Journal of River Basin Management,1
6,International Journal of Sports Medicine,1
6,Journal of Alloys and Compounds,1
6,Journal of Applied Electrochemistry,1
6,Journal of Applied Oral Science,1
6,Journal of Applied Physics,1
6,Journal of Chemical Environmental and Biological Engineering,1
6,Journal of Chemical Technology & Biotechnology,1
6,Journal of Fluorine Chemistry,1
6,Journal of Food Science and Engineering,1
6,Journal of Inorganic Biochemistry,1
6,Journal of Molecular Graphics and Modelling,1
6,Journal of Molecular Liquids,1
6,Journal of Molecular Modeling,1
6,Journal of Molecular Structure,1
6,Journal of Molecular Structure THEOCHEM,1
6,Journal of Physics Condensed Matter,1
6,Journal of Thermal Analysis and Calorimetry,1
6,Journal of Urban and Environmental Engineering,1
6,Journal of Water Resources Planning and Management,1
6,Journal of the Brazilian Chemical Society,1
6,Kidney & Blood Pressure Research,1
6,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),1
6,LWT,1
6,Livro de Resumos do X Congresso Brasileiro sobre Crustáceos,1
6,Management of Environmental Quality An International Journal,1
6,Materials,1
6,Materials Today Communications,1
6,Materials science forum,1
6,Mediators of Inflammation,1
6,Microchimica Acta,1
6,Micromachines,1
6,Nano-Structures & Nano-Objects,1
6,Nanomaterials,1
6,New Journal of Chemistry,1
6,Nutrition,1
6,Operative Dentistry,1
6,Optical Materials,1
6,PLoS ONE,1
6,Physica B Condensed Matter,1
6,Physical Chemistry Chemical Physics,1
6,Polyhedron,1
6,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",1
6,Proceedings of the ... International Congress of Mechanical Engineering,1
6,Process Biochemistry,1
6,Química Nova,1
6,Rapid Communications in Mass Spectrometry,1
6,Results in Chemistry,1
6,Retina,1
6,Revista Andaluza de Medicina del Deporte,1
6,Revista Brasileira de Ciências Agrárias - Brazilian Journal of Agricultural Sciences,1
6,Revista Brasileira de Engenharia de Biossistemas,1
6,Revista Brasileira de Geografia Física,1
6,Revista Brasileira de Geomorfologia,1
6,Revista Brasileira de Medicina do Esporte,1
6,Revista Mineira de Recursos Hídricos,1
6,Revista Nacional de Gerenciamento de Cidades,1
6,Revista Triângulo,1
6,Revista em Agronegócio e Meio Ambiente,1
6,Semina Ciências Agrárias,1
6,Sensors and Actuators B Chemical,1
6,Talanta,1
6,The Journal of Physical Chemistry B,1
6,Thin Solid Films,1
6,Toxicology and Applied Pharmacology,1
6,Tropical Animal Health and Production,1
6,Tropical Plant Biology,1
6,Water Research,1
6,Water and Environment Journal,1
6,The Journal of venomous animals and toxins including tropical diseases,1
7,Renewable Energy and Power Quality Journal,11
7,The Journal of Chemical Physics,7
7,Chemical Physics Letters,6
7,Journal of High Energy Physics,6
7,Anais da XIV Conferência Brasileira sobre Qualidade da Energia Elétrica,5
7,Journal of Luminescence,5
7,Revista Brasileira de Ciência Tecnologia e Inovação,5
7,Journal of Alloys and Compounds,4
7,Materials Research,4
7,2018 Simposio Brasileiro de Sistemas Eletricos (SBSE),3
7,Anais do Congresso Brasileiro de Automática 2020,3
7,Blucher Chemical Engineering Proceedings,3
7,Electric Power Systems Research,3
7,Eletrônica de Potência,3
7,IEEE Access,3
7,Journal of Control Automation and Electrical Systems,3
7,Journal of Materials Science,3
7,Physical Chemistry Chemical Physics,3
7,Physics Letters A,3
7,Research Society and Development,3
7,Revista Cereus,3
7,Anais Congresso Brasileiro de Energia Solar,2
7,Anais da Academia Brasileira de Ciências,2
7,Anais do ... Simpósio Brasileiro de Sistemas Elétricos,2
7,Dialnet (Universidad de la Rioja),2
7,Environmental Progress & Sustainable Energy,2
7,Environmental Technology,2
7,IEEE Latin America Transactions,2
7,IEEE Transactions on Power Electronics,2
7,Industrial Crops and Products,2
7,Ingeniería Energética,2
7,Institution of Engineering and Technology eBooks,2
7,International Journal of Energy Technology and Policy,2
7,Journal of Inorganic Biochemistry,2
7,Journal of Water Process Engineering,2
7,Materials Chemistry and Physics,2
7,Optical Materials,2
7,The Journal of Physical Chemistry B,2
7,Zenodo (CERN European Organization for Nuclear Research),2
7,arXiv (Cornell University),2
7,bioRxiv (Cold Spring Harbor Laboratory),2
7,physica status solidi (a),2
7,ACS Applied Materials & Interfaces,1
7,ACS Chemical Biology,1
7,ACS Omega,1
7,AIP conference proceedings,1
7,Acta Cirúrgica Brasileira,1
7,Acta Neurologica Scandinavica,1
7,Acta Scientiarum. Technology/Acta scientiarum. Technology,1
7,Acústica e Vibrações,1
7,Algal Research,1
7,American Journal of Physics,1
7,Anais do ... Congresso Nacional de Engenharia Mecânica,1
7,Anais do 14º Simpósio Brasileiro de Automação Inteligente,1
7,Anais do Simpósio Brasileiro de Sistemas Elétricos 2020,1
7,Applied Acoustics,1
7,Applied Surface Science,1
7,BioEnergy Research,1
7,Biological Chemistry,1
7,Biomass Conversion and Biorefinery,1
7,Biophysica,1
7,Biophysical Journal,1
7,Brazilian Journal of Development,1
7,Caderno Pedagógico,1
7,Ceramics International,1
7,Chemical Engineering Communications,1
7,Chemical Physics,1
7,ChemistrySelect,1
7,Chinese Physics C,1
7,Ciência & Tecnologia Fatec-JB,1
7,Ciência e Natura,1
7,Colloids and Surfaces A Physicochemical and Engineering Aspects,1
7,Computational Condensed Matter,1
7,Computers & Electrical Engineering,1
7,Comunicata Scientiae,1
7,Congresso Brasileiro de Fluidodinâmica Computacional,1
7,Conjecturas,1
7,Desalination and Water Treatment,1
7,Electrochimica Acta,1
7,Elsevier eBooks,1
7,Enciclopédia Biosfera,1
7,Energy Conversion and Management,1
7,Energy Sources Part A Recovery Utilization and Environmental Effects,1
7,Engevista,1
7,European Journal of Mechanics - B/Fluids,1
7,Europhysics Letters (EPL),1
7,Fluids,1
7,"GEPROS. Gestão da Produção, Operações e Sistemas",1
7,Gait & Posture,1
7,Holos,1
7,IEEE Journal of Emerging and Selected Topics in Power Electronics,1
7,IEEE Open Journal of Power Electronics,1
7,IET Power Electronics,1
7,International Journal of Circuit Theory and Applications,1
7,International Journal of Modern Physics A,1
7,International Journal of Modern Physics B,1
7,Journal of Applied Fluid Mechanics,1
7,Journal of Applied Polymer Science,1
7,Journal of Biomolecular Structure and Dynamics,1
7,Journal of Chemical Technology & Biotechnology,1
7,Journal of Chemistry,1
7,Journal of Cleaner Production,1
7,Journal of Cluster Science,1
7,Journal of Colloid and Interface Science,1
7,Journal of Computational Chemistry,1
7,Journal of Energy Storage,1
7,Journal of Equine Veterinary Science,1
7,Journal of Food Process Engineering,1
7,Journal of Low Temperature Physics,1
7,Journal of Magnetism and Magnetic Materials,1
7,Journal of Material Science and Technology Research,1
7,Journal of Mathematical Analysis and Applications,1
7,Journal of Molecular Structure,1
7,Journal of Non-Crystalline Solids,1
7,Journal of Obesity,1
7,Journal of Physical Activity and Health,1
7,Journal of Physics Conference Series,1
7,Journal of Physics and Chemistry of Solids,1
7,Journal of Polymers and the Environment,1
7,Journal of Statistical Physics,1
7,Journal of Thermal Analysis and Calorimetry,1
7,Journal of the Brazilian Society of Mechanical Sciences and Engineering,1
7,Lasers in Medical Science,1
7,Luminescence,1
7,MATEC Web of Conferences,1
7,Materials Letters,1
7,Materials Research Innovations,1
7,Materials Science and Engineering B,1
7,Materials science forum,1
7,Matéria (Rio de Janeiro),1
7,Mechanical Engineering,1
7,Mechanisms and machine science,1
7,Molecules,1
7,Nature,1
7,Next Materials,1
7,Optics Letters,1
7,Orbital - The Electronic Journal of Chemistry,1
7,PLoS ONE,1
7,Physica A Statistical Mechanics and its Applications,1
7,Physical Review A,1
7,Physical review. B./Physical review. B,1
7,Physical review. E,1
7,Physics Letters B,1
7,Polyhedron,1
7,Proceedings of the ... International Congress of Mechanical Engineering,1
7,Proceedings of the National Academy of Sciences,1
7,Process Safety and Environmental Protection,1
7,Proteins Structure Function and Bioinformatics,1
7,Química Nova,1
7,RADIO COMMUNICATION TECHNOLOGY,1
7,RSC Advances,1
7,Relevant lines of scientific research: theory and practice,1
7,Renewable Energy,1
7,Revista Brasileira Multidisciplinar,1
7,Revista Brasileira de Aplicações de Vácuo,1
7,Revista Brasileira de Engenharia Agrícola e Ambiental,1
7,Revista Brasileira de Ensino de Física,1
7,Revista Brasileira de Ortopedia (English Edition),1
7,Revista Ciência da Madeira - RCM,1
7,Revista Mexicana de Física,1
7,Revista Produção Online,1
7,Science,1
7,Science & Sports,1
7,Separation and Purification Technology,1
7,Superconductor Science and Technology,1
7,Surface and Coatings Technology,1
7,São Paulo Polo de Arte Contemporânea,1
7,The Canadian Journal of Chemical Engineering,1
7,The Journal of Physical Chemistry C,1
7,The Journal of Physical Chemistry Letters,1
7,Thin Solid Films,1
7,Zurich Open Repository and Archive (University of Zurich),1
7,physica status solidi (b),1
8,Fisioterapia em Movimento,4
8,Revista de Terapia Ocupacional da Universidade de São Paulo,4
8,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),2
8,Redalyc (Universidad Autónoma del Estado de México),2
8,Revista Brasileira de Medicina do Trabalho,2
8,Revista Em Extensão,2
8,Revista Família Ciclos de Vida e Saúde no Contexto Social,2
8,Revista Latino-Americana de Enfermagem,2
8,Revista Psicologia Organizações e Trabalho,2
8,Work,2
8,ANAIS DO CONGRESSO SUL-BRASILEIRO DE MEDICINA DE FAMÍLIA E COMUNIDADE,1
8,Acta Ortopédica Brasileira,1
8,Acta Paulista de Enfermagem,1
8,Acta Scientiarum Health Sciences,1
8,Anais do ... Congresso Nacional de Engenharia Mecânica,1
8,Annals of Operations Research,1
8,Applied Soft Computing,1
8,Brazilian Journal of Development,1
8,Brazilian Journal of Operations & Production Management,1
8,Brazilian Journal of Physical Therapy,1
8,Cadernos Brasileiros de Terapia Ocupacional ,1
8,Cadernos Saúde Coletiva,1
8,Caminhos de Geografia,1
8,Cultura de los Cuidados,1
8,DOAJ (DOAJ: Directory of Open Access Journals),1
8,Dialnet (Universidad de la Rioja),1
8,Economia e Sociedade,1
8,Editora Pascal LTDA eBooks,1
8,Escritas/Revista Escritas,1
8,"GEPROS. Gestão da Produção, Operações e Sistemas",1
8,IEEE Open Journal of Industry Applications,1
8,International Archives of Medicine,1
8,International Journal of Business and Social Research,1
8,International Journal of Environmental Research and Public Health,1
8,Investigación y Educación en Enfermería,1
8,Journal of Cleaner Production,1
8,Journal of High Energy Physics,1
8,Lecture notes in computer science,1
8,Lecture notes in networks and systems,1
8,Libertas,1
8,Livestock Science,1
8,Maternal and Child Health Journal,1
8,Multi-Science Journal,1
8,Paidéia (Ribeirão Preto),1
8,Pensar a Prática,1
8,Pesquisa em Educação Ambiental,1
8,PubMed,1
8,REDD – Revista Espaço de Diálogo e Desconexão,1
8,REVISTA CIÊNCIAS EM SAÚDE,1
8,Raega - O Espaço Geográfico em Análise,1
8,Revista Ação Ergonômica,1
8,Revista Brasileira Ginecologia e Obstetrícia,1
8,Revista Brasileira de Enfermagem,1
8,Revista Cesumar – Ciências Humanas e Sociais Aplicadas,1
8,Revista Colombiana de Ciencia Animal - RECIA,1
8,Revista Eletrônica da Associação dos Geógrafos Brasileiros Seção Três Lagoas - (ISSN 1808-2653),1
8,Revista Eletrônica de Enfermagem,1
8,Revista Enfermagem UERJ,1
8,Revista Estudios Psicológicos,1
8,Revista Foco,1
8,Revista Produção Online,1
8,Revista Subjetividades,1
8,Revista Triângulo,1
8,Revista da Associação Médica Brasileira,1
8,Revista de Economia Contemporânea,1
8,Revista de Enfermagem UFPE on line,1
8,Revista de Enfermagem e Atenção à Saúde,1
8,Salud & Sociedad,1
8,Soldagem & Inspeção,1
8,Spinal Cord,1
8,Thaumazein - Revista Online de Filosofia,1
9,Elsevier eBooks,3
9,Seven Editora eBooks,3
9,Anais ... Encontro Nacional de Engenharia de Produção/Anais do Encontro Nacional de Engenharia de Produção,2
9,Biophysical Journal,2
9,Gestão & Produção,2
9,Research Square,2
9,Revista Brasileira de Enfermagem,2
9,ABM Proceedings,1
9,ACS Applied Materials & Interfaces,1
9,Acta Cirúrgica Brasileira,1
9,Acta Scientiarum Education,1
9,BioEnergy Research,1
9,Brazilian Journal of Cardiovascular Surgery,1
9,Brazilian Journal of Development,1
9,Brazilian Journal of Medical and Biological Research,1
9,Cadernos de Linguística,1
9,Chemical Engineering & Technology,1
9,Computer Applications in Engineering Education,1
9,Computers & Chemical Engineering,1
9,Cretaceous Research,1
9,Emergent Materials,1
9,Engenharia Agrícola,1
9,Enterprise Information Systems,1
9,Food Control,1
9,"GEPROS. Gestão da Produção, Operações e Sistemas",1
9,IEEE Latin America Transactions,1
9,IEEE Transactions on Engineering Management,1
9,International Journal of Advanced Engineering Research and Science,1
9,International Journal of Biological Macromolecules,1
9,International Journal of Innovation and Sustainable Development,1
9,International Journal of Logistics Research and Applications,1
9,International Journal of Logistics Systems and Management,1
9,International Journal of Production Economics,1
9,Journal of Manufacturing Technology Management,1
9,Journal of Mining and Metallurgy A Mining,1
9,Latin American Journal of Solids and Structures,1
9,Materials Research,1
9,Neurosurgical Review,1
9,Orbital - The Electronic Journal of Chemistry,1
9,Polymer International,1
9,Procedia CIRP,1
9,Química Nova,1
9,REVISTA AMBIENTE CONTÁBIL - Universidade Federal do Rio Grande do Norte - ISSN 2176-9036,1
9,Research Society and Development,1
9,Revista Brasileira de Ciência Tecnologia e Inovação,1
9,Revista Colombiana de Ciencias Hortícolas,1
9,Revista Gênero e Interdisciplinaridade,1
9,Revista de Administração Contabilidade e Economia da Fundace,1
9,Revista de Administração Sociedade e Inovação,1
9,Revista de Saúde Pública,1
9,Scientific Reports,1
9,Semina Ciências Sociais e Humanas,1
9,Tecnologia em Metalurgia Materiais e Mineração,1
9,The International Journal of Advanced Manufacturing Technology,1
9,Transportation Research Record Journal of the Transportation Research Board,1
